word,canonical
actuador,actuador
actualízalo,actualizar
actualízame,actualizar
actual,actual
actualidad,actualidad
actualizador,actualizador
actualizar,actualizar
actuar,actuar
actuario,actuario
acuático,acuático
acuérdalo,acordar
acuérdame,acordar
acuéstalo,acostar
acuéstame,acostar
acuífero,acuífero
acuñador,acuñador
acuñar,acuñar
acuadrillar,acuadrillar
acuantiar,acuantiar
acuarelístico,acuarelístico
acuarela,acuarela
acuarelista,acuarelista
acuario,acuario
acuartar,acuartar
acuartelar,acuartelar
acuartillar,acuartillar
acuatizar,acuatizar
acubilar,acubilar
acuchíllalo,acuchillar
acuchíllame,acuchillar
acuchillador,acuchillador
acuchillar,acuchillar
acuciador,acuciador
acuciar,acuciar
acuciosidad,acuciosidad
acucioso,acucioso
acuclíllame,acuclillar
acuclillar,acuclillar
acudir,acudir
acueducto,acueducto
acuerdo,acordar
acuesto,acostar
acuicultura,acuicultura
acuidad,acuidad
acuitar,acuitar
acular,acular
acullá,acullá
acumúlalo,acumular
acumúlame,acumular
acumulable,acumulable
acumulador,acumulador
acumular,acumular
acumulativo,acumulativo
acunar,acunar
acuosidad,acuosidad
acuoso,acuoso
acupuntor,acupuntor
acupuntura,acupuntura
acure,acure
acurrúcame,acurrucar
acurrucar,acurrucar
acurrullar,acurrullar
acusón,acusón
acusable,acusable
acusador,acusador
acusar,acusar
acusativo,acusativo
acusatorio,acusatorio
acusete,acusar
acusica,acusica
acutángulo,acutángulo
acutí,acutí
adán,adán
adáptalo,adaptar
adáptame,adaptar
adécualo,adecuar
adécuame,adecuar
adélfico,adélfico
adéntrame,adentrar
adéstralo,adéstralo
adéudalo,adeudar
adéudame,adeudar
adóbalo,adobar
adóbame,adobar
adónde,adónde
adónico,adónico
adóptalo,adoptar
adóptame,adoptar
adórnalo,adornar
adórname,adornar
adósalo,adosar
adúcelo,aducir
adúlalo,adular
adúltero,adúltero
adúlzalo,adúlzalo
adagio,adagio
adalid,adalid
adamadura,adamadura
adamantino,adamantino
adamar,adamar
adamascar,adamascar
adamismo,adamismo
adamita,adamita
adanismo,adanismo
adaptabilidad,adaptabilidad
adaptable,adaptable
adaptador,adaptador
adaptar,adaptar
adaptativo,adaptativo
adaraja,adaraja
adarce,adarce
adardear,adardear
adargar,adargar
adarguero,adarguero
adarme,adarme
adarvar,adarvar
adecénalo,adecenar
adecúalo,adecuar
adecúame,adecuar
adecenar,adecenar
adecentar,adecentar
adecuar,adecuar
adefesio,adefesio
adehesar,adehesar
adelántalo,adelantar
adelántame,adelantar
adelantador,adelantador
adelantar,adelantar
adelanto,adelantar
adelfa,adelfa
adelfilla,adelfilla
adelgazador,adelgazador
adelgazar,adelgazar
ademán,ademán
además,además
adenia,adenia
adenitis,adenitis
adenoideo,adenoideo
adenología,adenología
adenoma,adenoma
adenopatía,adenopatía
adensar,adensar
adentellar,adentellar
adentrar,adentrar
adentro,adentro
adepto,adepto
aderézalo,aderezar
aderezar,aderezar
aderezo,aderezar
adestrar,adestrar
adeudar,adeudar
adeudo,adeudar
adherencia,adherencia
adherente,adherente
adherir,adherir
adhesión,adhesión
adhesividad,adhesividad
adhesivo,adhesivo
adhiérelo,adherir
adhiéreme,adherir
adiéstralo,adiestrar
adiéstrame,adiestrar
adiós,adiós
adiabático,adiabático
adiaforesis,adiaforesis
adiano,adiano
adicción,adicción
adición,adición
adicionador,adicionador
adicional,adicional
adicionar,adicionar
adictivo,adictivo
adicto,adictoo
adiestrador,adiestrador
adiestrar,adiestrar
adinámico,adinámico
adinéralo,adinerar
adinérame,adinerar
adinamia,adinamia
adinerar,adinerar
adintelado,adintelar
adipocira,adipocira
adiposidad,adiposidad
adiposis,adiposis
adiposo,adiposo
adipsia,adipsia
aditamento,aditamento
aditivo,aditivo
adivínalo,adivinar
adivinador,adivinador
adivinanza,adivinanza
adivinar,adivinar
adivinatorio,adivinatorio
adivino,adivinar
adjúntalo,adjuntar
adjúntame,adjuntar
adjetívalo,adjetivar
adjetival,adjetival
adjetivar,adjetivar
adjetivo,adjetivo
adjudícalo,adjudicar
adjudícame,adjudicar
adjudicador,adjudicador
adjudicar,adjudicar
adjudicatario,adjudicatario
adjunción,adjunción
adjuntar,adjuntar
adjunto,adjuntar
adjutor,adjutor
adlátere,adlátere
admíralo,admirar
admírame,admirar
admítelo,admitir
admíteme,admitir
adminículo,adminículo
adminístralo,administrar
adminístrame,administrar
adminicular,adminicular
administrador,administrador
administrar,administrar
administrativo,administrativo
administratorio,administratorio
admirabilísimo,admirabilísimo
admirable,admirable
admirador,admirador
admirar,admirar
admirativo,admirativo
admisión,admisión
admisibilidad,admisibilidad
admisible,admisible
admitir,admitir
admonición,admonición
admonitorio,admonitorio
adobador,adobador
adobar,adobar
adobería,adobería
adobera,adobera
adobo,adobar
adocenar,adocenar
adoctrínalo,adoctrinar
adoctrinador,adoctrinador
adoctrinar,adoctrinar
adolecer,adolecer
adolescencia,adolescencia
adolescente,adolescente
adonde,adonde
adondequiera,adondequiera
adonis,adonis
adopción,adopción
adopcionismo,adopcionismo
adopcionista,adopcionista
adoptable,adoptable
adoptador,adoptador
adoptar,adoptar
adoptivo,adoptivo
adoquín,adoquín
adoquinar,adoquinar
adorable,adorable
adorador,adorador
adorar,adorar
adoratorio,adoratorio
adoratriz,adoratriz
adormécelo,adormecer
adorméceme,adormecer
adormílame,adormilar
adormítame,adormitar
adormecedor,adormecedor
adormecer,adormecer
adormentar,adormentar
adormidera,adormidera
adormilar,adormilar
adormir,adormir
adormitar,adormitar
adornador,adornador
adornar,adornar
adornista,adornista
adorno,adornar
adosar,adosar
adquiérelo,adquirir
adquiéreme,adquirir
adquirente,adquirente
adquirible,adquirible
adquiridor,adquiridor
adquirir,adquirir
adquisición,adquisición
adquisidor,adquisidor
adquisitivo,adquisitivo
adrar,adrar
adrede,adrede
adrenalina,adrenalina
adrián,adrián
adriático,adriático
adrizar,adrizar
adscríbelo,adscribir
adscríbeme,adscribir
adscribir,adscribir
adscripción,adscripción
adsorción,adsorción
adstricción,adstricción
adstringir,adstringir
aduéñame,adueñar
aduanar,aduanar
aduanero,aduanero
aduar,aduar
aducción,aducción
aducir,aducir
aductor,aductor
adueñar,adueñar
adulón,adulón
adulador,adulador
adular,adular
adularia,adularia
adulatorio,adulatorio
adulcir,adulcir
adultéralo,adulterar
adulterador,adulterador
adulterar,adulterar
adulterio,adulterio
adulto,adulto
adulzóralo,adulzorar
adulzórame,adulzorar
adulzar,adulzar
adulzorar,adulzorar
adustez,adustez
adusto,adusto
advenedizo,advenedizo
advenir,advenir
adventicio,adventicio
adventismo,adventismo
adventista,adventista
adverbial,adverbial
adverbializar,adverbializar
adverbio,adverbiar
adversario,adversario
adversativo,adversativo
adversidad,adversidad
adverso,adverso
advertencia,advertencia
advertir,advertir
adviértelo,advertir
adviérteme,advertir
adviento,adviento
advocación,advocación
adyacencia,adyacencia
adyacente,adyacente
adyuvante,adyuvante
aedo,aedo
aerífero,aerífero
aeróbic,aeróbic
aeróbico,aeróbico
aeródromo,aeródromo
aerófobo,aerófobo
aerógrafo,aerógrafo
aerómetro,aerómetro
aeróstato,aeróstato
aeración,aeración
aeriforme,aeriforme
aerobic,aerobic
aerobio,aerobio
aerobiosis,aerobiosis
aerodeslizante,aerodeslizante
aerodinámico,aerodinámico
aeroespacial,aeroespacial
aerofagia,aerofagia
aerofobia,aerofobia
aerogenerador,aerogenerador
aerolínea,aerolínea
aerolítico,aerolítico
aerolito,aerolito
aeromántico,aeromántico
aeromancia,aeromancia
aeromodelismo,aeromodelismo
aeromodelista,aeromodelista
aeromotor,aeromotor
aeronáutico,aeronáutico
aeronato,aeronato
aeronauta,aeronauta
aeronaval,aeronaval
aeronave,aeronave
aeronavegabilidad,aeronavegabilidad
aeronavegación,aeronavegación
aeroplano,aeroplano
aeroportuario,aeroportuario
aeropostal,aeropostal
aeropuerto,aeropuerto
aerosol,aerosol
aerostático,aerostático
aerostación,aerostación
aerostato,aerostato
aerostero,aerostero
aerotécnico,aerotécnico
aerotaxi,aerotaxi
aerotecnia,aerotecnia
aeroterapia,aeroterapia
aeroterrestre,aeroterrestre
aerotranspórtalo,aerotranspórtalo
aerotransportar,aerotransportar
aerovía,aerovía
aestable,aestable
aeta,aeta
afán,afán
afáname,afanar
afásico,afásico
aféalo,afear
aféame,afear
aféctalo,afectar
aféctame,afectar
aféitalo,afeitar
aféitame,afeitar
aféresis,aféresis
aférralo,aferrar
aférrame,aferrar
afílalo,afilar
afílame,afilar
afílialo,afiliar
afíliame,afiliar
afín,afín
afínalo,afinar
afíname,afinar
afíncame,afincar
afírmalo,afirmar
afírmame,afirmar
afónico,afónico
afabilísimo,afabilísimo
afabilidad,afabilidad
afable,afable
afabulación,afabulación
afamar,afamar
afanador,afanador
afanar,afanar
afanoso,afanoso
afarolado,afarolado
afascalar,afascalar
afasia,afasia
afatar,afatar
afeador,afeador
afear,afear
afebril,afebril
afección,afección
afeccionar,afeccionar
afectable,afectable
afectador,afectador
afectar,afectar
afectividad,afectividad
afectivo,afectivo
afecto,afecto
afectuosidad,afectuosidad
afectuoso,afectuoso
afeitador,afeitador
afeitar,afeitar
afelio,afelio
afelpar,afelpar
afeminar,afeminar
aferente,aferente
aferrador,aferrador
aferrar,aferrar
afgano,afgano
afiánzalo,afianzar
afiánzame,afianzar
afiébrame,afiebrar
afianzador,afianzador
afianzar,afianzar
afiche,afiche
afición,afición
aficióname,aficionar
aficionar,aficionar
afiebrar,afiebrar
afielar,afielar
afijo,afijo
afilón,afilón
afiladera,afiladera
afilador,afilador
afiladura,afiladura
afilalápices,afilalápices
afilar,afilar
afiliar,afiliar
afiligránalo,afiligranar
afiligranar,afiligranar
afinador,afinador
afinadura,afinadura
afinar,afinar
afincar,afincar
afinidad,afinidad
afino,afinar
afirmador,afirmador
afirmar,afirmar
afirmativo,afirmativo
afistular,afistular
afiuciar,afiuciar
aflígelo,afligir
aflígeme,afligir
aflójalo,aflojar
aflójame,aflojar
aflato,aflato
aflautar,aflautar
aflicción,aflicción
aflictivo,aflictivo
afligir,afligir
aflojar,aflojar
aflorar,aflorar
afluencia,afluencia
afluente,afluente
afluir,afluir
aflujo,aflujo
afogarar,afogarar
afollar,afollar
afonía,afonía
afondar,afondar
aforístico,aforístico
aforador,aforador
aforar,aforar
aforismo,aforismo
aforo,aforar
afortunado,afortunar
afréntalo,afrentar
afróntalo,afrontar
afrailar,afrailar
afrancésalo,afrancesar
afrancésame,afrancesar
afrancesar,afrancesar
afrecho,afrecho
afrenillar,afrenillar
afrentador,afrentador
afrentar,afrentar
afrentoso,afrentoso
africanidad,africanidad
africanista,africanista
africanizar,africanizar
africano,africano
afrikáner,afrikáner
afro,afro
afroamericano,afroamericano
afrodisíaco,afrodisíaco
afrodisiaco,afrodisiaco
afrodita,afrodita
afronitro,afronitro
afrontar,afrontar
afrutado,afrutado
afta,afta
aftoso,aftoso
afuera,aforar
agüero,agüero
agáchame,agachar
agáloco,agáloco
agárico,agárico
agárralo,agarrar
agárrame,agarrar
agéncialo,agenciar
agénciame,agenciar
agérato,agérato
agítalo,agitar
agítame,agitar
agóbialo,agobiar
agóbiame,agobiar
agólpalo,agolpar
agólpame,agolpar
agónico,agónico
agóstalo,agóstalo
agóstame,agóstame
agótalo,agotar
agótame,agotar
agúzalo,aguzar
agañótalo,agañótalo
agañotar,agañotar
agabachar,agabachar
agachadera,agachadera
agachar,agachar
agachona,agachona
agadón,agadón
agalerar,agalerar
agallón,agallón
agalladura,agalladura
agallo,agallo
agalludo,agalludo
agarbanzar,agarbanzar
agarbillar,agarbillar
agareno,agareno
agarrón,agarrón
agarrótalo,agarrotar
agarrótame,agarrotar
agarradero,agarradero
agarrador,agarrador
agarrafar,agarrafar
agarrar,agarrar
agarrochador,agarrochador
agarrochar,agarrochar
agarrotar,agarrotar
agarrotear,agarrotear
agasájalo,agasajar
agasájame,agasajar
agasajable,agasajable
agasajador,agasajador
agasajar,agasajar
agasajo,agasajar
agatino,agatino
agauchar,agauchar
agavillar,agavillar
agazápalo,agazapar
agazápame,agazapar
agazapar,agazapar
agenciar,agenciar
agenda,agenda
agenesia,agenesia
agente,agente
agerasia,agerasia
agestión,agestión
agigántalo,agigantar
agigántame,agigantar
agigantar,agigantar
agilízalo,agilizar
agilidad,agilidad
agilizar,agilizar
agitánalo,agitanar
agitáname,agitanar
agitable,agitable
agitador,agitador
agitanar,agitanar
agitar,agitar
agloméralo,aglomerar
aglomérame,aglomerar
aglomerar,aglomerar
aglutínalo,aglutinar
aglutíname,aglutinar
aglutinar,aglutinar
aglutinina,aglutinina
agnóstico,agnóstico
agnosticismo,agnosticismo
agobiador,agobiador
agobiar,agobiar
agobio,agobiar
agogía,agogía
agolpar,agolpar
agonía,agonía
agonístico,agonístico
agonioso,agonioso
agonista,agonista
agonizar,agonizar
agorafobia,agorafobia
agorar,agorar
agorería,agorería
agorero,agorero
agostadero,agostadero
agostador,agostador
agostar,agostar
agosteño,agosteño
agostero,agostero
agostizo,agostizo
agotable,agotable
agotador,agotador
agotar,agotar
agrácialo,agraciar
agrádame,agradar
agrándalo,agrandar
agrándame,agrandar
agrávalo,agravar
agrávame,agravar
agrávialo,agraviar
agrédelo,agrédelo
agrédeme,agrédeme
agrégalo,agregar
agrégame,agregar
agríalo,agriar
agríame,agriar
agrícola,agrícola
agrísalo,agrisar
agrísame,agrisar
agrónomo,agrónomo
agrúpalo,agrupar
agrúpame,agrupar
agraciar,agraciar
agradécelo,agradecer
agradéceme,agradecer
agradable,agradable
agradar,agradar
agradecer,agradecer
agrado,agradar
agrafia,agrafia
agramontés,agramontés
agrandar,agrandar
agrario,agrario
agrarismo,agrarismo
agravador,agravador
agravar,agravar
agravatorio,agravatorio
agraviador,agraviador
agraviar,agraviar
agravio,agraviar
agraz,agraz
agredir,agredir
agregar,agregar
agregativo,agregativo
agremiar,agremiar
agresión,agresión
agresividad,agresividad
agresivo,agresivo
agresor,agresor
agreste,agreste
agriétalo,agrietar
agriétame,agrietar
agriar,agriar
agricultor,agricultor
agricultura,agricultura
agridulce,agridulce
agrietar,agrietar
agrifolio,agrifolio
agrimensor,agrimensor
agrimensura,agrimensura
agrio,agrio
agrisar,agrisar
agroalimentación,agroalimentación
agroalimentario,agroalimentario
agroforestal,agroforestal
agroindustria,agroindustria
agroindustrial,agroindustrial
agrológico,agrológico
agrología,agrología
agronómico,agronómico
agronomía,agronomía
agropecuario,agropecuario
agroquímica,agroquímico
agrupable,agrupable
agrupador,agrupador
agrupar,agrupar
aguáchalo,aguachar
aguáchame,aguachar
aguántalo,aguantar
aguántame,aguantar
aguárdalo,aguardar
aguárdame,aguardar
aguíjalo,aguijar
aguacatal,aguacatal
aguacate,aguacate
aguacatillo,aguacatillo
aguacero,aguacero
aguachar,aguachar
aguachinar,aguachinar
aguachirle,aguachirle
aguadero,aguadero
aguador,aguador
aguadulce,aguadulce
aguadura,aguadura
aguafiestas,aguafiestas
aguafuerte,aguafuerte
aguafuertista,aguafuertista
aguagoma,aguagoma
aguaje,aguaje
aguamala,aguamala
aguamanil,aguamanil
aguamanos,aguamanos
aguamar,aguamar
aguamarina,aguamarina
aguamelado,aguamelar
aguamiel,aguamiel
aguanieve,aguanieve
aguanoso,aguanoso
aguantable,aguantable
aguantaderas,aguantaderas
aguantador,aguantador
aguantar,aguantar
aguapié,aguapié
aguar,aguar
aguardadero,aguardadero
aguardar,aguardar
aguardentería,aguardentería
aguardentero,aguardentero
aguardentoso,aguardentoso
aguardiente,aguardiente
aguardo,aguardar
aguarrás,aguarrás
aguaverde,aguaverde
aguaviento,aguaviento
aguavilla,aguavilla
aguazar,aguazar
aguazo,aguazar
aguazoso,aguazoso
aguazul,aguazul
aguazur,aguazur
agudeza,agudeza
agudizar,agudizar
agudo,agudo
aguedita,aguedita
aguerrido,aguerrir
aguijón,aguijón
aguijador,aguijador
aguijadura,aguijadura
aguijar,aguijar
aguijonéalo,aguijonear
aguijonamiento,aguijonamiento
aguijonazo,aguijonazo
aguijoneador,aguijoneador
aguijonear,aguijonear
aguilón,aguilón
aguilando,aguilando
aguileño,aguileño
aguililla,aguililla
aguilonia,aguilonia
aguilucho,aguilucho
aguinaldo,aguinaldo
aguisado,aguisado
aguisamiento,aguisamiento
agujéralo,agujéralo
agujérame,agujérame
agujón,agujón
aguja,aguja
agujadera,agujadera
agujal,agujal
agujazo,agujazo
agujeréalo,agujerear
agujeréame,agujerear
agujerar,agujerar
agujerear,agujerear
agujero,agujero
agujeta,agujeta
agujetería,agujetería
agujetero,agujetero
agujuela,agujuela
aguosidad,aguosidad
aguoso,aguoso
agusanamiento,agusanamiento
agustín,agustín
agustinianismo,agustinianismo
agustiniano,agustiniano
agustino,agustino
aguzadero,aguzadero
aguzador,aguzador
aguzadura,aguzadura
aguzar,aguzar
ah,ah
ahájalo,ahájalo
ahí,ahí
ahíjalo,ahijar
ahílar,ahílar
ahílo,ahilar
ahínco,ahincar
ahíto,ahitar
ahógalo,ahogar
ahógame,ahogar
ahóndalo,ahondar
ahóndame,ahondar
ahórcalo,ahorcar
ahórcame,ahorcar
ahórralo,ahorrar
ahórrame,ahorrar
ahajar,ahajar
ahechadero,ahechadero
ahechador,ahechador
ahechadura,ahechadura
ahechar,ahechar
ahecho,ahechar
aherrojar,aherrojar
aherrumbrar,aherrumbrar
ahidalgar,ahidalgar
ahijadero,ahijadero
ahijador,ahijador
ahijar,ahijar
ahijuna,ahijuna
ahilar,ahilar
ahincar,ahincar
ahitar,ahitar
ahogadero,ahogadero
ahogadilla,ahogadilla
ahogadizo,ahogadizo
ahogador,ahogador
ahogar,ahogar
ahogo,ahogar
ahondar,ahondar
ahora,ahora
ahorcájame,ahorcajar
ahorcable,ahorcable
ahorcadura,ahorcadura
ahorcajar,ahorcajar
ahorcar,ahorcar
ahormar,ahormar
ahornar,ahornar
ahorquíllalo,ahorquillar
ahorquíllame,ahorquillar
ahorquillar,ahorquillar
ahorrador,ahorrador
ahorrar,ahorrar
ahorrativo,ahorrativo
ahorro,ahorro
ahoyar,ahoyar
ahuécalo,ahuecar
ahuécame,ahuecar
ahuate,ahuate
ahuecador,ahuecador
ahuecar,ahuecar
ahuevar,ahuevar
ahumar,ahumar
ahusar,ahusar
ahuyéntalo,ahuyentar
ahuyentador,ahuyentador
ahuyentar,ahuyentar
aijada,aijada
airéalo,airear
airéame,airear
airón,airón
airar,airar
airbag,airbag
aire,aire
airear,airear
airosidad,airosidad
airoso,airoso
aislable,aislable
aislacionismo,aislacionismo
aislacionista,aislacionista
aislador,aislador
aislar,aislar
ajá,ajá
ajúmame,ajumar
ajústalo,ajustar
ajústame,ajustar
ajar,ajar
ajaraca,ajaraca
ajaracado,ajaracado
ajarafe,ajarafe
ajardínalo,ajardinar
ajardinar,ajardinar
ajear,ajear
ajedrea,ajedrea
ajedrecístico,ajedrecístico
ajedrecista,ajedrecista
ajedrez,ajedrez
ajenabe,ajenabe
ajengibre,ajengibre
ajenjo,ajenjo
ajeno,ajeno
ajeo,ajeo
ajero,ajero
ajete,ajete
ajetréame,ajetrear
ajetrear,ajetrear
ajetreo,ajetreo
ajiaceite,ajiaceite
ajicero,ajicero
ajicola,ajicola
ajicuervo,ajicuervo
ajilimójili,ajilimójili
ajilimoje,ajilimoje
ajillo,ajillo
ajimez,ajimez
ajipuerro,ajipuerro
ajironar,ajironar
ajizal,ajizal
ajo,ajar
ajoarriero,ajoarriero
ajobero,ajobero
ajobilla,ajobilla
ajoblanco,ajoblanco
ajofaina,ajofaina
ajolín,ajolín
ajolio,ajolio
ajolote,ajolote
ajomate,ajomate
ajonje,ajonje
ajonjero,ajonjero
ajonjo,ajonjo
ajonjolí,ajonjolí
ajonuez,ajonuez
ajoqueso,ajoqueso
ajorar,ajorar
ajorca,ajorca
ajornalar,ajornalar
ajorrar,ajorrar
ajorro,ajorro
ajote,ajotar
ajotrino,ajotrino
ajuagas,ajuagas
ajuar,ajuar
ajuglarar,ajuglarar
